npc_vertical,npc_horizontal,npc_behavior,pedestrian_vertical,pedestrian_horizontal,pedestrian_direction_x,pedestrian_direction_y,pedestrian_speed,weather_sun_angle,weather_fog_density,min_dis
10.162124817769072,11.030328630916543,0.28370341782954955,7.108450456153307,-0.8594109380444763,0.9786417011409967,0.3609920235536188,0.9651334619864812,16.921528421015623,59.1908489218578,2.8004923086555555
2.1211012603206925,3.1767542679406517,0.1869236368602012,-7.987955774663202,-8.060327410600328,0.6473563844234791,-0.47049997810748256,1.1626691977297632,-66.29191788186823,13.306990376476968,7.487702645891427
-15.126222257979718,-3.6449781406775195,0.10499995152162185,1.43750302950534,3.0455828372369336,0.834978467077572,-0.8123109284691845,1.0267948911443485,-9.069595493260806,71.65403221310672,5.476309267831024
4.783451245810486,-4.662052212175434,0.10714597968440179,-0.2776143338687227,9.638862406426409,-0.07122168406735563,-0.5913644266026756,1.3525142307037883,9.571933121912068,9.236472905775416,6.89413717088786
14.97509650511028,6.076777819580666,0.13240515195628613,3.494579828243765,-3.0705025146951037,-0.2839304428262539,0.26763401563921874,1.2966234828924872,-11.85159208783594,63.13828078311492,5.999252892772231
-2.205583994073443,9.939180749124116,0.10171300909547588,6.934053807256582,7.099224797777087,-0.13241673688112288,-0.602166744732684,1.0636483303223037,26.728905505808797,6.060007869607576,5.604832883159
-2.572154289786752,17.48361423784064,0.09333360104433673,-4.315323128754287,-9.740547850377123,-0.9272616877065483,0.7964249193816719,1.179353858419071,89.14060287364521,20.267166742173593,4.343378663177706
-8.02796236145885,4.260643733499883,0.29532673164886536,-6.167890599955732,8.823999343136599,0.46023209566168966,-0.024151175642354028,1.2803796034227584,24.5546151357764,54.96934536734298,8.752374841069221
12.193680769849664,1.6323302942042375,0.19094329937755047,4.062860973935521,-9.124015232535235,-0.14939909753860836,-0.967941484136577,1.3048378296004537,45.89855858894228,7.619649171176746,8.094839948749657
-5.071259245941921,6.474066336491845,0.26541245471966324,2.894450004514164,8.916815972274005,0.5686157980642303,-0.2696166354547225,1.3554508860266352,60.327922090637514,68.73437624758404,6.57870580368056
9.391525612089218,-16.25547695338377,0.08747899696810169,5.206988567717314,-9.668359350339992,-0.66920246223347,0.42970919346709024,1.1304414389702109,40.11704605690613,65.7701010895564,11.738387459260569
18.38993316239496,-19.519162413834465,0.23485438428808647,9.389915910987682,3.9374537108431866,-0.3080394693295978,-0.6356653851659082,1.0258146300243887,-58.750033628617444,83.85102201015982,5.771978297040487
-1.616763251969644,-16.927383925841262,0.18516052471609248,-1.0069915297736198,-6.118918787354842,0.9487702224718062,-0.9643281708036071,1.0559304383524406,-48.04995282189046,49.19213822248466,6.345973696890295
11.030404653956523,16.95228959082688,0.1199886944264498,-8.210561900619432,-9.7439145599356,-0.7905401447129783,-0.13076695289815143,1.4206596621093648,-43.062959262860616,28.978357249441533,11.817726238435386
-8.037384411442465,12.805851479726627,0.15925092428991813,-3.24751442306098,-7.354525996767491,0.8133184944232883,-0.4090375179968606,1.4112091796854132,-76.13679447746833,59.352425080754436,5.5748959638345585
-10.86083614338361,12.132603863490196,0.0721860630345011,5.640861957120311,3.9435990137112515,-0.0853428130477969,0.733058389068673,1.3284761679323878,-30.375593481124035,40.884098149442124,2.25363700326631
-19.04622474316104,-13.521692208636921,0.07424264323693568,8.229509131241326,-9.002958140859718,-0.4892016228812812,0.8048879615773927,1.3646043094480098,-52.60864360257054,61.85995966945828,13.365031653954437
10.106026053347467,0.42815470382284815,0.15077443392835896,8.10186288928496,6.544432318726415,0.23096973197253812,-0.14547818710127736,1.2095244519562969,26.732163965162613,42.180068666580674,4.1119760457811
5.525034749028038,-11.129305861379745,0.16589578707895053,-2.691362198281819,-4.346710336649107,-0.27529553526548134,-0.2679680360193861,1.020499547496275,67.18137860163549,51.60203436419305,5.562325847540262
-15.36672970570201,2.94977887124681,0.22540672199660194,-1.7737025245162386,1.8400971413639855,0.23850823912482189,-0.28771795287466606,1.303675817616072,-3.5569621571518013,46.94038744076181,4.995100378286022
12.193680769849664,1.6323302942042375,0.19094329937755047,4.062860973935521,7.099224797777087,-0.13241673688112288,-0.602166744732684,1.3048378296004537,45.89855858894228,7.619649171176746,6.2862626575488765
-2.205583994073443,9.939180749124116,0.10171300909547588,6.934053807256582,-9.124015232535235,-0.14939909753860836,-0.967941484136577,1.0636483303223037,26.728905505808797,6.060007869607576,8.660974587872685
-10.86083614338361,9.939180749124116,0.10171300909547588,6.934053807256582,3.9435990137112515,-0.0853428130477969,0.733058389068673,1.0636483303223037,26.728905505808797,6.060007869607576,2.355606622666424
-2.205583994073443,-20,0.0721860630345011,5.640861957120311,7.099224797777087,-0.13241673688112288,-0.602166744732684,1.3284761679323878,-30.375593481124035,40.884098149442124,4.586651333758518
-10.86083614338361,12.132603863490196,0.0721860630345011,5.640861957120311,3.9435990137112515,-0.0853428130477969,0.733058389068673,0.94,-30.375593481124035,40.884098149442124,3.5700881676712837
-10.86083614338361,12.132603863490196,0.0721860630345011,5.640861957120311,3.9435990137112515,-0.0853428130477969,0.733058389068673,1.3284761679323878,-30.375593481124035,40.884098149442124,2.2069966296070223
